table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
12,3,0,2,0,2,continuous,0,continuous_scalar,0.0,0.4377022015308136,-0.022120518688024494,-0.01449275362318847
12,3,1,6,0,6,categorical,4,threshold_binning,0.04655571176828405,0.32591598937373417,-0.01403508771929829,-0.01754385964912286
12,3,2,12,1,4,continuous,0,continuous_scalar,0.002598859179298949,0.4299166206370499,-0.007017543859649145,-0.01754385964912286
12,3,3,30,3,6,continuous,0,continuous_scalar,0.196940957646816,0.8989978694863096,0.5659538651726769,0.2026092217049369
12,3,4,32,3,8,continuous,0,continuous_scalar,0.01649833074132817,0.32649464741313555,-0.002288329519450838,-0.01754385964912286
12,3,5,21,2,5,categorical,4,threshold_binning,0.15192448390170787,0.43935926773455375,-0.026239511823035945,-0.01449275362318847
12,3,6,4,0,4,continuous,0,continuous_scalar,0.004833960208984797,0.3148951839869539,-0.012814645308924533,-0.01754385964912286
12,3,7,15,1,7,continuous,0,continuous_scalar,0.1950644685516835,0.4986717167731924,0.019122017938399204,0.011494252873563204
12,3,8,23,2,7,continuous,0,continuous_scalar,0.05572906687493455,0.32099739603882266,0.020221468213261828,0.02298850574712641
12,3,9,1,0,1,continuous,0,continuous_scalar,0.14454225852536082,0.3270470028143823,-0.011604723953812578,0.0
12,3,10,17,2,1,continuous,0,continuous_scalar,0.18170156303723278,0.3361477156158763,0.10030248033877795,-0.01754385964912286
12,3,11,16,2,0,continuous,0,continuous_scalar,0.00361033956436853,0.374233935663747,-0.0064073226544622665,-0.01754385964912286
13,4,0,27,3,2,continuous,0,continuous_scalar,0.11993209657503266,0.3701539855072464,0.1839855072463768,0.23333333333333328
13,4,1,12,1,4,categorical,4,threshold_binning,0.031914131861360086,0.24144021739130433,0.007499999999999974,0.012499999999999956
13,4,2,2,0,2,categorical,3,threshold_binning,0.008782980923165123,0.23695652173913045,0.002499999999999969,0.012499999999999956
13,4,3,33,3,8,continuous,0,continuous_scalar,0.22427135776876037,0.6447463768115942,0.12746376811594198,0.016666666666666607
13,4,4,18,2,0,categorical,2,threshold_binning,0.002011552240767161,0.125,0.005326086956521703,0.001630434782608603
13,4,5,24,2,6,continuous,0,continuous_scalar,0.21566026847704736,0.5588768115942029,0.02018115942028984,0.01413043478260867
13,4,6,19,2,1,categorical,5,prototype_discretization,0.04118654107960863,0.2942028985507246,0.012499999999999978,0.012499999999999956
13,4,7,11,1,3,categorical,3,prototype_discretization,0.18261848452905322,0.43854166666666666,0.04467391304347825,0.01413043478260867
13,4,8,1,0,1,categorical,2,prototype_discretization,0.01607938483803331,0.3,0.009999999999999964,0.01413043478260867
13,4,9,10,1,2,continuous,0,continuous_scalar,0.060089636104337395,0.603215579710145,0.04163043478260868,0.015760869565217384
