table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
80,2,10,21,2,5,categorical,2,prototype_discretization,0.0032975390621980067,0.4713235294117647,0.0,0.0
80,2,11,2,0,2,categorical,3,threshold_binning,0.0485274166780882,0.5522058823529412,0.0,0.0
80,2,12,28,3,2,continuous,0,continuous_scalar,0.12118509432252418,0.5941176470588235,0.004558823529411749,0.012499999999999956
81,2,0,21,2,6,continuous,0,continuous_scalar,0.009375575193579158,0.5208333333333333,0.0,0.0
81,2,1,6,0,6,continuous,0,continuous_scalar,0.11243466792627499,0.8504464285714286,0.014285714285714258,0.0
81,2,2,15,2,0,continuous,0,continuous_scalar,0.10936144807803821,0.4799107142857143,-0.009375,0.0
81,2,3,16,2,1,continuous,0,continuous_scalar,0.07652527066654737,0.546875,-0.003125,0.015625
81,2,4,8,1,0,continuous,0,continuous_scalar,0.09446191368988441,0.5550595238095238,-0.009375,0.0
81,2,5,22,2,7,continuous,0,continuous_scalar,0.00295365532255237,0.4650297619047619,0.0,0.0
81,2,6,26,3,2,continuous,0,continuous_scalar,0.10093862135369938,0.5907738095238095,-0.009375,0.0
81,2,7,31,3,7,continuous,0,continuous_scalar,0.10781983046636379,0.4575892857142857,0.015625,0.0
81,2,8,28,3,4,continuous,0,continuous_scalar,0.10860326423110724,0.8660714285714286,0.12648809523809523,0.04315476190476186
81,2,9,11,1,3,continuous,0,continuous_scalar,0.10919205656239755,0.578125,-0.015625,0.0
81,2,10,17,2,2,continuous,0,continuous_scalar,0.0344727655184014,0.5163690476190477,-0.003125,0.0
81,2,11,19,2,4,continuous,0,continuous_scalar,0.10549830641727624,0.8020833333333333,0.12038690476190475,-0.011904761904761973
81,2,12,30,3,6,continuous,0,continuous_scalar,0.028362624573877896,0.6458333333333333,0.0,-0.015625
82,2,0,2,0,2,continuous,0,continuous_scalar,0.14123701517380544,0.617117117117117,0.1572072072072072,0.1207207207207206
82,2,1,27,3,3,continuous,0,continuous_scalar,0.1178990754621101,0.6378378378378378,0.07495495495495492,0.006306306306306242
82,2,2,18,2,1,continuous,0,continuous_scalar,0.12061102119050376,0.5306306306306307,0.016486486486486474,-0.013513513513513598
82,2,3,9,1,1,categorical,3,prototype_discretization,0.031490115326895024,0.386936936936937,0.0,0.0
