table_id,num_classes,model,train_accuracy,train_balanced_accuracy,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auc,test_logloss
29,2,dummy,0.518918918918919,0.5,0.5151515151515151,0.5,0.34,0.5,0.6927163956641595
29,2,logistic,0.8108108108108109,0.8101299157303371,0.8484848484848485,0.8483455882352942,0.8483455882352942,0.890625,0.4066592744200046
29,2,random_forest,0.9864864864864865,0.9863647003745318,0.7727272727272727,0.7748161764705883,0.7722567287784678,0.8428308823529412,0.48000380515557295
29,2,extra_trees,0.981081081081081,0.9817708333333333,0.7878787878787878,0.7895220588235294,0.7876838235294117,0.8593749999999999,0.46003093326580435
30,4,dummy,0.3504273504273504,0.25,0.3548387096774194,0.25,0.13095238095238096,0.5,1.3392131514615864
30,4,logistic,0.8233618233618234,0.8455838429174518,0.7741935483870968,0.7965909090909091,0.778673782357993,0.9542322261072261,0.501099769244111
30,4,random_forest,0.9971509971509972,0.9974747474747475,0.8870967741935484,0.8717171717171717,0.883705475810739,0.973945707070707,0.5014424435623097
30,4,extra_trees,0.9829059829059829,0.9873121458487313,0.8709677419354839,0.8809343434343434,0.8789346908659346,0.9691326728826729,0.5845621994015435
31,4,dummy,0.3567251461988304,0.25,0.3548387096774194,0.25,0.13095238095238096,0.5,1.3211859950524538
31,4,logistic,0.8187134502923976,0.8464977645305514,0.8870967741935484,0.8909090909090909,0.8890977443609023,0.9773424492174492,0.402999412590903
