table_id,num_classes,n_total,n_train,n_test,num_features,num_continuous,num_categorical,missing_rate,rf_balanced_accuracy,spearman_gt_single,spearman_gt_permutation,spearman_gt_drop_column,topk_gt_single,topk_gt_permutation,topk_gt_drop_column
69,4,418,355,63,9,8,1,0.050239234449760764,0.370364010989011,0.45,-0.35,0.33333333333333337,0.8,0.4,0.8
70,2,487,414,73,16,11,5,0.05094969199178645,0.9267441860465117,0.6264705882352941,0.37598025095848736,0.4818718042486482,0.4,0.6,0.6
71,4,499,425,74,14,10,4,0.04981391354136845,0.5575351422033344,0.3274725274725274,0.3406593406593406,0.2362053926147847,0.8,0.4,0.6
72,4,435,370,65,15,12,3,0.0485823754789272,0.4767723676392407,0.39642857142857135,0.075,0.3685157953861038,0.4,0.4,0.6
73,4,448,382,66,12,11,1,0.04780505952380952,0.2690508021390374,0.22377622377622378,-0.27272727272727276,-0.16083916083916086,0.6,0.4,0.4
74,3,420,357,63,12,8,4,0.05238095238095238,0.7328548644338118,0.19614741113473694,0.5884422334042109,0.1766883731850549,0.4,0.6,0.6
75,2,466,396,70,9,6,3,0.05484024797329518,0.6904761904761905,0.563045090566732,0.24267994853915967,0.12659242088545833,0.6,0.6,0.4
76,3,400,340,60,13,11,2,0.051923076923076926,0.4420289855072464,0.6813186813186813,0.12637362637362637,0.3112959470609084,0.8,0.6,0.4
77,3,412,350,62,11,6,5,0.04964695498676081,0.5584795321637427,0.8090909090909091,0.4000000000000001,-0.16895153304157257,1.0,0.8,0.6
78,4,499,424,75,8,7,1,0.05536072144288577,0.5383223684210526,0.6428571428571429,0.523809523809524,0.2380952380952381,0.8,0.6,0.6
79,3,477,405,72,16,12,4,0.05201781970649895,0.7798216276477147,0.41059613764941905,0.38410606425268223,-0.02652917315734787,0.6,0.6,0.4
80,2,495,421,74,13,10,3,0.051903651903651905,0.7051470588235295,0.11279240381554954,0.16483516483516483,0.13167797644992357,0.6,0.6,0.4
81,2,491,417,74,13,13,0,0.04778317405608648,0.9404761904761905,0.3021978021978022,0.6547526956171363,-0.2279211529192759,0.6,0.8,0.0
82,2,448,381,67,11,8,3,0.053368506493506496,0.972972972972973,0.30000000000000004,0.6474962060880325,,0.6,0.6,0.6
83,3,462,392,70,13,10,3,0.05011655011655012,0.31039974518235386,-0.2802197802197803,0.21428571428571427,0.03576344511224741,0.2,0.2,0.4
84,4,491,417,74,8,7,1,0.04124236252545825,0.849624060150376,0.6904761904761906,0.9047619047619048,0.7545045450053531,0.8,0.8,1.0
85,2,431,366,65,15,9,6,0.049651972157772624,0.8002846299810247,0.475,0.6607142857142856,0.32766456584389636,0.4,0.6,0.2
86,2,454,386,68,16,12,4,0.052588105726872246,0.8251082251082251,0.3061075148067353,0.27687806168888646,0.19034641015852868,0.8,0.6,0.4
87,3,462,393,69,10,7,3,0.048917748917748916,0.7368983957219252,0.18845071854082002,0.24848484848484845,-0.18463723646899907,0.6,0.6,0.6
88,3,405,345,60,12,8,4,0.0551440329218107,0.810966810966811,0.4265734265734266,0.4343264103697747,0.697421409368596,0.6,0.6,0.6
89,2,478,406,72,11,8,3,0.05401293267402054,0.7595238095238095,0.3545454545454546,0.09196009797434058,0.5586227431838292,0.6,0.4,0.8
90,4,482,409,73,14,5,9,0.04534676941315945,0.3278034625221326,0.02857142857142857,0.2703296703296703,0.06373626373626373,0.4,0.2,0.4
91,4,417,355,62,14,10,4,0.05327166837958205,0.4434984520123839,0.5296703296703297,0.39780219780219783,0.02651974176527183,0.4,0.6,0.4
92,2,424,361,63,9,7,2,0.05319706498951782,0.712474645030426,0.25,0.45,-0.11866111313364182,0.8,0.8,0.4
93,2,422,358,64,8,6,2,0.054206161137440756,0.6629554655870445,-0.6826469692905576,-0.2142857142857143,-0.19162020190612145,0.4,0.6,0.6
94,2,506,430,76,13,10,3,0.04712678625722104,0.9601524601524601,0.4010989010989011,0.6569589650408317,0.0417443885522795,0.6,0.8,0.4
95,3,427,362,65,15,12,3,0.0498048399687744,0.8459503459503459,0.3178571428571428,0.38928571428571423,0.33725734812672303,0.4,0.4,0.6
96,4,465,395,70,12,8,4,0.05268817204301075,0.21856060606060607,-0.013986013986013986,-0.3076923076923077,-0.46153846153846156,0.2,0.4,0.0
97,2,409,348,61,8,4,4,0.05012224938875306,0.6472222222222221,0.29940656547831473,-0.30952380952380953,-0.10844160586017297,0.8,0.4,0.6
98,3,499,425,74,15,7,8,0.0511690046760187,0.7318376068376068,-0.06785714285714285,-0.048257391923802746,-0.03597215394180964,0.4,0.2,0.2
99,2,494,420,74,9,8,1,0.0465587044534413,0.7095588235294117,0.08333333333333334,0.41666666666666663,-0.042562826537937436,0.6,0.6,0.6
