table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
61,3,4,21,3,0,categorical,3,prototype_discretization,0.07239338756641298,0.3751803751803752,0.01544011544011541,0.015151515151515138
61,3,5,1,0,1,continuous,0,continuous_scalar,0.006571136125196276,0.30288600288600287,0.024819624819624762,0.0
61,3,6,9,1,1,continuous,0,continuous_scalar,0.0058147870824625785,0.2722077922077922,0.02092352092352092,0.015873015873015817
61,3,7,22,3,1,categorical,3,prototype_discretization,0.17617415386841384,0.3701587301587302,0.031024531024530955,0.015151515151515138
61,3,8,11,1,3,continuous,0,continuous_scalar,0.11365058761216328,0.3404329004329005,0.0216450216450216,0.015873015873015817
61,3,9,24,3,3,continuous,0,continuous_scalar,0.3560901870707521,0.8319191919191918,0.6057720057720057,0.583088023088023
61,3,10,25,3,4,categorical,3,threshold_binning,0.06783141292500022,0.3078787878787879,0.0031746031746031633,0.0
61,3,11,14,2,0,continuous,0,continuous_scalar,0.004567328502478841,0.4074747474747475,0.02496392496392492,0.015151515151515138
61,3,12,18,2,4,continuous,0,continuous_scalar,0.08811928961644437,0.27766233766233767,0.02784992784992779,0.031024531024530955
61,3,13,0,0,0,continuous,0,continuous_scalar,0.015637631293101913,0.2956132756132756,0.01212121212121211,0.031024531024530955
62,4,0,29,3,3,continuous,0,continuous_scalar,0.2019785259297628,0.26212121212121214,0.009166666666666639,0.004166666666666596
62,4,1,2,0,2,categorical,6,threshold_binning,0.020253847700630954,0.2818181818181818,-0.005000000000000032,0.04999999999999996
62,4,2,20,2,3,continuous,0,continuous_scalar,0.022217967287227677,0.1871212121212121,-0.007878787878787919,0.012499999999999956
62,4,3,33,3,7,continuous,0,continuous_scalar,0.2870283220617491,0.32045454545454544,0.024999999999999967,-5.551115123125783e-17
62,4,4,18,2,1,continuous,0,continuous_scalar,0.014957493861274028,0.19545454545454544,0.011666666666666626,-0.033333333333333326
62,4,5,22,2,5,continuous,0,continuous_scalar,0.05885317369442961,0.21401515151515152,0.020833333333333294,0.03749999999999998
62,4,6,24,2,7,continuous,0,continuous_scalar,0.0004696620061162832,0.33106060606060606,-0.025000000000000043,-0.02916666666666673
62,4,7,21,2,4,continuous,0,continuous_scalar,0.009899435823934129,0.26212121212121214,0.0108333333333333,0.004166666666666596
62,4,8,4,0,4,categorical,4,threshold_binning,2.9453543002630782e-05,0.18863636363636363,-0.00833333333333337,0.008333333333333304
62,4,9,1,0,1,continuous,0,continuous_scalar,0.08553756945414333,0.2912878787878788,-0.03530303030303032,-0.03333333333333338
62,4,10,23,2,6,continuous,0,continuous_scalar,0.01116334543750428,0.32234848484848483,-0.00833333333333336,0.016666666666666635
62,4,11,17,2,0,categorical,4,prototype_discretization,0.16009199566997268,0.3893939393939394,-0.010833333333333351,0.004166666666666652
62,4,12,12,1,4,continuous,0,continuous_scalar,0.1275192075302525,0.3037878787878788,0.004166666666666629,0.02916666666666662
63,2,0,8,1,0,continuous,0,continuous_scalar,0.10417171123036507,0.5333333333333333,0.025,0.0
63,2,1,29,3,5,continuous,0,continuous_scalar,0.18644702789637702,0.5625,-0.009999999999999986,-0.012500000000000067
63,2,2,1,0,1,continuous,0,continuous_scalar,0.00534037441899265,0.4041666666666667,-0.01416666666666666,0.012500000000000067
